docId,filename,filename,work_id,title,rating,category,relationship,character,additional tags,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,0 jake wolf back,1 ashley love baby,2 eyes back face,3 time school good,4 eyes back face,5 back looked asked,6 aro caius marcus,7 eyes back body,8 back eyes head,9 time human knew
836,TheyreDisgustinglyDomesticItsAboutHavingSomeone.txt,TheyreDisgustinglyDomesticItsAboutHavingSomeone.txt,26666260,They're Disgustingly Domestic (It's About Having Someone),General Audiences,M/M,Aro/Caius (Twilight),"Aro (Twilight), Caius (Twilight)","Fluff, Comfort, They both had Long Fucking Days, let them be happy, they're both ace, Grey!Ace Aro, Demisexual!Caius, POC Aro, Established Relationship, Mention of general assholes, Alternate Universe - Human, Lawyer Aro, Surgeon Caius",2020-09-26,Completed,2020-09-26,2831,1/1,0,4,1,38,8.308247078212543E-5,8.005618013881964E-5,0.28248960978674936,0.13669200080010585,8.243351862012158E-5,0.2112894977914648,0.17565462551427147,0.08328780635721747,0.0016651745908714834,0.10867571298977849
837,TheyShouldHaveBeenBlue.txt,TheyShouldHaveBeenBlue.txt,20462249,They Should Have Been Blue,Mature,F/F,"Carine Cullen/Esme Cullen, Emmett Cullen/Rosalie Hale, Alice Cullen/Jasper Hale, Jacob Black/Edward Cullen","Esme Cullen, Carine Cullen, Rosalie Hale, Charles Evenson, Emmett Cullen, Alice Cullen, Jasper Hale, Jessica Stanley, Edward Cullen, Jacob Black, Bella Swan, Leah Clearwater","I should NOT be starting another fan fiction! What the hell am I doing?, okay, deep breaths..., Carine struggles with her sexuality, C&E are just perfect together though, mentions of rape and suicide, No Carlisle here, Sorry Not Sorry, Esme is narrator, And this is a cute love story but she doesn't know it yet!, All Human, REALLY human...",2019-08-31,Updated,2020-09-25,11692,8/?,29,25,5,425,2.5085499414772413E-5,0.12571849386890235,0.18636970369353809,0.3738531105155248,9.71739442179006E-4,0.16297820359546084,1.2672313116121029E-5,0.020176535504370714,2.9349419763986838E-5,0.12986510614772934
838,ThisGoldenSun.txt,ThisGoldenSun.txt,23471287,This Golden Sun,Mature,"F/F, F/M","Emmett Cullen/Bella Swan, Rosalie Hale/Original Female Character(s), Edward Cullen/Tanya","Emmett Cullen, Bella Swan, Original Black Character(s) (Twilight), Rosalie Hale, Edward Cullen, Tanya (Twilight), Carlisle Cullen, Esme Cullen, Alice Cullen, Jasper Hale, Jacob Black, Lauren Mallory",Edward isn't ALL bad,2020-04-04,Updated,2020-10-18,13649,14/?,17,43,9,952,0.02389989967944651,2.0490360727342428E-5,0.06728663016218045,0.11826051627868797,2.109883995990636E-5,0.4638288436365586,1.074230025908609E-5,0.08974282619075385,2.255402539477953E-4,0.2367034122974785
839,Thisisit.txt,Thisisit.txt,25362379,This is it,Mature,"Gen, M/M",Aro/Carlisle Cullen,"Carlisle Cullen, Aro (Twilight), Billy Black, The Wolfpack","Carlisle centered, Imprisonment, Depression, Suicidal Thoughts, Supernatural Elements, canon is my bitch and i do what i want with it, witch!aro, Vampires, Alternate Universe, different lore, Work In Progress, Other Additional Tags to Be Added, Backstory, Alternate Mythology, Angst, Soulmates",2020-07-18,Updated,2020-10-01,17695,5/?,7,10,0,225,1.5932347296941706E-5,1.535200931352913E-5,0.35019366482903286,5.044494107018884E-4,1.580790069434535E-5,0.15673181035537503,0.038495408043148084,0.08888722902176095,0.008888774109445842,0.35625157197323043
840,thisiswhatimean.txt,thisiswhatimean.txt,27052078,this is what i mean,General Audiences,F/F,"Carine Cullen/Esme Cullen, Rosalie Hale/Bella Swan","Carine Cullen, Esme Cullen, Bella Swan, Rosalie Hale, Emmett Cullen, Jasper Hale","supportive lesbian vampire mothers!, in my head carine is 6'3 ur welcome, my bad takes on grief yet again",2020-10-16,Completed,2020-10-16,1498,1/1,6,84,9,394,1.928442309224766E-4,0.2531271737403064,0.1570879407160699,6.466612360725017E-4,0.00928994778834967,9.226782967951815E-4,0.0019171401017606003,0.06594030112380093,0.3914658466648069,0.11940946610111534
841,thismaybethenightthatmydreamsmightletmeknowallthestarsarecloser.txt,thismaybethenightthatmydreamsmightletmeknowallthestarsarecloser.txt,27156964,this may be the night that my dreams might let me know (all the stars are closer),Teen And Up Audiences,M/M,Jacob Black/Mike Newton,"Jacob Black, Mike Newton, Edward Cullen, Bella Swan, Jessica Stanley, Leah Clearwater, Angela Weber, Various Other Twilight Characters","Imprinting, queer imprinting, not on a baby this time everyone liked that, Crack Treated Seriously, background edbella, background clearly, thats background Jessica/Leah btw, Time Skips, Fix-It of Sorts, twilight from the pov of someone not nearly as dramatic as Edward and Bella which is a relief, Comedy, maybe? - Freeform, inspired by crack on tumblr, whats new, i have to stop talking in the tags now, One More, callee's remade twilight cinematic universe",2020-10-23,Updated,2020-10-23,1181,1/?,2,9,1,35,0.13324661541420643,2.770823899699495E-4,0.03887083231765839,0.3021572286475862,0.03556016291114422,0.2890015563135228,1.452635348479016E-4,6.41650360737656E-4,3.3643427380498735E-4,0.19976317383652148
842,ThisNewLife.txt,ThisNewLife.txt,26821996,This New Life,Teen And Up Audiences,"Gen, F/M",Carlisle Cullen/Esme Cullen,"Carlisle Cullen, Edward Cullen, Esme Cullen","Implied/Referenced Suicide, Canon Compliant, Infant Death, Domestic Violence, Slow Burn, Yearning",2020-10-04,Updated,2020-10-25,33188,8/?,12,11,2,256,9.452279498437158E-6,0.02498338781928728,0.23773063741605108,3.169616594140861E-5,6.337354443239502E-4,0.2227622850324859,4.774959568664175E-6,0.04872093738623436,1.1058935448691605E-5,0.4651120345611602
843,ThisPlaceofWrathandTears.txt,ThisPlaceofWrathandTears.txt,15596121,This Place of Wrath and Tears,Mature,"F/M, Gen, Other, F/F, M/M","Aro/Sulpicia, Didyme/Marcus (Twilight), Athenodora/Caius, The Volturi Coven, Original Female Character & Aro (Twilight), Original Female Character & Marcus (Twilight), Original Female Character & Caius (Twilight), Original Female Character & Sulpicia, Original Female Character & Didyme, Original Female Charactet & Athenodora, Original Female Character & The Volturi Guard, Other Relationship Tags to Be Added","Original Female Character, Aro (Twilight), Marcus (Twilight), Caius (Twilight), Sulpicia (Twilight), Athenodora, Didyme (Twilight), Felix (Twilight), Demetri (Twilight), Alec (Twilight), Jane (Twilight), Heidi (Twilight), Renata (Twilight), Corin (Twilight), Santiago (Twilight), Chelsea (Twilight), Afton (Twilight), Basically all the vampires? But the fic focuses on the Volturi so I am just going to tag them","Self-Insert, Of sorts?, Original Female Character - Freeform, political machinations, Historical Settings, but as time progresses it moves closer and closer to modern times, Canon? What is Canon? Canon has been nitpicked and changed so timelines make SOME sense, So obviously, Alternate Universe - Canon Divergence, Canon-Typical Violence, Self-Indulgent, Like yeah it's going to be serious but?? SO self-indulgent, Reincarnation makes the OFC moral's go kinda wonky, and like? Her entire relationship with the Volturi does not help, Vampire Politics, Manipulation, of all sorts, Conversations of morals and politics and legal systems and governance, grey morality, not historically accurate, As in 'Vampires exist so history art culture and politics are going to be different subtly or not', Unreliable Narrator, Like?? She is going to become pretty pro-Volturi so that is that, Also bc the main character is pro Volturi and well, you know how that goes, Shameless Volturi propaganda",2018-08-07,Updated,2020-07-19,41572,8/?,174,619,250,8099,1.4487459565653838E-4,7.581686128134184E-5,0.11339189838415657,0.07782840970746194,7.233278112205303E-6,0.029065183562506716,0.19427281894183696,1.626730867570802E-5,0.0065437871486925606,0.5786537102116195
844,ThoseHands.txt,ThoseHands.txt,26571817,Those Hands,Teen And Up Audiences,F/M,Jacob Black/Bella Swan,"Jacob Black, Bella Swan",HEA,2020-09-21,Completed,2020-09-21,446,1/1,0,11,1,161,4.369463249165328E-4,0.0870066508896537,0.5332241128937115,0.009711454142515324,0.008679782925070437,0.002090603846100904,2.2072993456211383E-4,0.12879186473152887,5.112164957240119E-4,0.22932663781621665
845,ThoseHandsPulledMe.txt,ThoseHandsPulledMe.txt,27057499,Those Hands Pulled Me,General Audiences,F/M,Alice Cullen/Jasper Hale,"Jasper Hale, Alice Cullen","JaliceWeek20, Alternate Universe - Not Human",2020-10-17,Completed,2020-10-17,355,1/1,6,15,1,78,8.648548709243875E-4,8.33352411030537E-4,0.20667847049841964,0.32933878400027616,0.0743068027817235,0.036781833839214746,4.368943006931842E-4,0.04273466140346339,0.30296763899807033,0.005056706896184102
846,ThoseWhoFavorFire.txt,ThoseWhoFavorFire.txt,23764882,Those Who Favor Fire,Teen And Up Audiences,"F/F, F/M, M/M","Original Male Character/Original Male Character, Original Female Character(s)/Original Male Character(s), Leah Clearwater/Original Female Character(s)","Original Male Character(s), Original Female Character(s), Sam Uley, Leah Clearwater, Quil Ateara V, Quileute Shifters (Twilight)","LGBTQ Character, Trans Male Character, Gay Male Character, Pansexual Character, Bisexual Character, coronavirus menton",2020-04-21,Updated,2020-10-17,29076,28/?,0,7,3,331,0.0676090106392747,1.0380082487604255E-5,0.0016594851777495703,0.35866256563357907,1.0688328140770312E-5,0.5261996330956578,5.441874073360364E-6,2.403755674758052E-5,4.1920947133886933E-4,0.04539954814095075
847,ThreesaCrowd.txt,ThreesaCrowd.txt,14804258,Three's a Crowd,Mature,"F/M, M/M, Other","Embry Call/Reader, Embry Call x Reader, Paul Lahote/Reader, Paul Lahote x Reaader, Embry Call/Paul Lahote/Reader","Embry Call, Paul Lahote, Reader, You","Polyamory, Romance, Slow Burn, Fluff, Fluff and Smut, Fluff and Angst, Light Angst, Slow To Update",2018-05-30,Updated,2020-08-19,15040,13/?,27,189,36,3418,0.1119329974739626,2.0740063790065526E-5,0.1568639852035255,0.13249736807720158,2.1355958174075373E-5,0.25581359163783035,1.0873209876104474E-5,0.0030946203990478726,0.32804157017772867,0.011702897798863129
848,TiaTwilight.txt,TiaTwilight.txt,25811791,Tia (Twilight),Not Rated,0,0,Tia (Twilight),0,2020-08-09,Updated,2020-08-09,650,1/?,0,0,0,17,0.005515133641503418,0.3545630055347232,0.03652859108391362,0.136412252724984,5.243327094409903E-4,0.07732855787292295,2.669596722463721E-4,0.01115254638511694,6.182858179891183E-4,0.37709033455715946
849,TiffanysCall.txt,TiffanysCall.txt,26568373,Tiffany's Call,Mature,F/M,Embry Call/Bella Swan,"Embry Call, Bella Swan, Tiffany Call","mention of rape, Halloween",2020-09-20,Completed,2020-09-20,2534,2/2,4,21,4,162,0.2697772533524476,0.0024861367855135417,0.28068073292267176,0.04536226817054568,1.2435541900293205E-4,0.39798144752685677,6.331453541106838E-5,0.0014623534536912588,1.466381756758596E-4,0.0019154996581833906
850,TillDeathUsDoPart.txt,TillDeathUsDoPart.txt,27179807,Till Death Us Do Part,General Audiences,F/M,Alice Cullen/Jasper Hale,"Alice Cullen, Jasper Hale","Spanish flu, Quarantine, JaliceWeek20",2020-10-24,Completed,2020-10-24,4664,1/1,4,14,0,48,7.371966224924245E-5,0.15241520442357043,0.04474692103942204,0.017638089860417854,0.020246572747899594,0.2953021607941471,3.7240583788694845E-5,1.6449712618598123E-4,8.625019882754367E-5,0.4692893435634915
851,TimeForDying.txt,TimeForDying.txt,26951353,Time For Dying,Mature,"F/M, Gen, M/M, Multi","Aro (Twilight)/Caius (Twilight)/Marcus (Twilight)/Original Female Character(s), Aro/Marcus (Twilight), Caius (Twilight)/Original Female Character(s), Marcus (Twilight)/Original Female Character(s), Aro/Caius (Twilight), Caius/Marcus (Twilight), Aro (Twilight)/Original Female Character(s), Aro/Caius/Marcus (Twilight)",0,"Blood Drinking, Blood Kink, True Mates, Mates, Human/Vampire Relationship, Light Dom/sub, Blood Magic, Strong Female Characters, Vampire Sex, Polyamory, Painplay, Dom/sub Undertones, Rough Sex, Possessive Behavior, Protectiveness, The Volturi (Twilight) is Good",2020-10-11,Updated,2020-10-11,10393,2/?,1,27,3,325,2.796505949013556E-5,2.6946428278547967E-5,0.16686092789875764,0.004843698524528697,2.7746626099242782E-5,0.2769488030876509,0.32881440588367544,0.02460367370619095,3.27184345079262E-5,0.19781311435082052
852,TimeForYou.txt,TimeForYou.txt,27083911,Time For You,General Audiences,F/M,"Alice Cullen/Jasper Hale, Emmett Cullen/Rosalie Hale","Alice Cullen, Jasper Hale, Emmett Cullen, Rosalie Hale",Alternate Universe - Soulmates,2020-10-18,Completed,2020-10-18,2819,1/1,6,15,1,62,1.1351970160774706E-4,1.0938473056545229E-4,0.07426103996589443,0.4577820781668475,0.001183830698129687,0.18693154230349016,5.734616560094703E-5,0.07845073795299054,1.3281526984494868E-4,0.20097770504502852
853,TimeHealsAll.txt,TimeHealsAll.txt,24934837,Time Heals All,Not Rated,F/M,"Paul Lahote/Original Female Character(s), Jacob Black/Original Female Character(s), Pack/Original Female Character(s)","Original Female Character(s), Bella Swan, Edward Cullen, Alice Cullen, Rosalie Hale, Jasper Hale, Emmett Cullen, Paul Lahote, Jacob Black, Leah Clearwater, Sam Uley, Emily Young (Twilight), Seth Clearwater, Quil Ateara V, Embry Call, Charlie Swan, The Volturi (Twilight)","Vampires, Wolf Pack, Wolves, Best Friends, Book: New Moon, Book: Eclipse, Book: Breaking Dawn",2020-06-26,Updated,2020-07-25,53709,23/?,0,41,14,1197,0.09354631816724343,6.150531991204734E-6,2.0028524475126325E-4,0.02989636086644921,6.333177432915978E-6,0.7060673203104785,0.01421792164615268,0.04928382894666359,0.019522560707227896,0.08725292040160931
854,timelesscrystals.txt,timelesscrystals.txt,25617664,timeless crystals,Teen And Up Audiences,F/M,Edward Cullen/Bella Swan,"Edward Cullen, Bella Swan, Alice Cullen, Jasper Hale, Rosalie Hale, Emmett Cullen, Esme Cullen, Carlisle Cullen",Alternate Universe - Historical,2020-07-30,Updated,2020-10-14,3524,2/?,1,5,1,48,8.043399077842577E-5,0.09571067367516034,0.11105989473349592,0.13461155126561075,7.98057257337915E-5,0.0026618229423981546,4.063242670477446E-5,0.07456083345281786,0.2331050822880613,0.34808926949923863
855,TimetoTurnBack.txt,TimetoTurnBack.txt,27178873,Time to Turn Back,General Audiences,F/M,Alice Cullen/Jasper Hale,"Alice Cullen, Jasper Hale","COVID 19 mention, Panic Attacks",2020-10-24,Completed,2020-10-24,1165,1/1,3,11,1,46,0.0205304764189197,0.01601254118290314,0.13150102847272954,0.01432890267323473,2.3706565605170274E-4,0.0033978045919206908,1.2070002252559492E-4,0.009551613933740493,2.795445152092878E-4,0.8040403225327651
856,TimeWontLetMeGo.txt,TimeWontLetMeGo.txt,20028964,Time Won't Let Me Go,Teen And Up Audiences,"Multi, F/M",Jacob Black/Bella Swan,"Bella Swan, Jacob Black, Seth Clearwater, Emmett, Jasper, Leah Clearwater","Angst, Angst and Hurt/Comfort, Love Triangles, Love, Sports, Pain, Alternate Universe, Alternate Universe - Human, Twilight Team Jacob, Olympics, Boxing, Fighter",2019-07-29,Completed,2020-10-14,124526,31/31,42,16,6,947,0.1509817251697006,2.4890454400049643E-6,0.15371707693294281,0.22167548756839936,2.56295982732612E-6,0.32368882467857374,2.9380566935552214E-4,0.03651960879039816,3.0222064822181746E-6,0.11311539697888023
857,ToBeAlive.txt,ToBeAlive.txt,27172495,To Be Alive,Teen And Up Audiences,0,Alice Cullen/Jasper Hale,"Alice Cullen, Jasper Hale","Alternate Universe - Reincarnation, Supernatural Elements, Alternate Universe - Human",2020-10-24,Completed,2020-10-24,2436,1/1,1,5,0,26,1.1741884425170199E-4,1.1314184639208663E-4,0.4324768121708382,0.2829314149738755,1.1650169275006983E-4,0.23877984051388593,5.931587549795308E-5,2.6200693071790055E-4,1.3737717121613304E-4,0.045006169980574565
858,TobeornotbePatient.txt,TobeornotbePatient.txt,26893843,To be or not be Patient,Mature,F/M,Aro/Bella Swan,"Marcus (Twilight), Caius (Twilight), Sulpicia (Twilight), Carlisle Cullen, Edward Cullen, Victoria (Twilight), Alice Cullen, Esme Cullen, Aro (Twilight), Bella Swan","Alternate Universe, Mates, Fluff and Humor, Companionable Snark, Shameless Smut",2020-10-08,Completed,2020-10-08,78087,15/15,6,14,8,617,3.878082590045239E-6,4.033129117182808E-5,0.0691388526710247,8.619324408165168E-5,3.847791121128299E-6,0.16535236269499007,0.09364720340905498,0.5228704163419982,4.113172990773281E-5,0.14881578274405974
859,togrowoldtogether.txt,togrowoldtogether.txt,25438492,to grow old together,General Audiences,F/F,Alice Cullen/Bella Swan,"Bella Swan, Alice Cullen, Charlie Swan, Jacob Black, Renee Dwyer, Minor Characters","Fluff, Growing Up, Bella lives with Charlie, Charlie is a Good Dad, Jacob is a good friend, Snippets",2020-07-22,Completed,2020-07-22,3544,1/1,4,162,12,1727,0.07413401089178559,9.219976418459451E-5,0.1573993793944787,0.26035790587892194,0.038017007021118064,0.3769697866816074,9.512431672139822E-4,0.07064021068061906,1.1194923182162268E-4,0.021326307288248966
860,ToHookanAlice.txt,ToHookanAlice.txt,20876510,To Hook an Alice,Mature,F/F,"Alice Cullen/Bella Swan, Carlisle Cullen/Esme Cullen, Emmett Cullen/Rosalie Hale, Sam Uley/Emily Young","Bella Swan, Alice Cullen, Edward Cullen, Jasper Hale, Rosalie Hale, Emmett Cullen, Carlisle Cullen, Esme Cullen, Charlie Swan","Explicit Language, Sexual Content",2019-10-03,Updated,2020-09-23,107039,9/?,62,191,49,5542,0.0011218801077174938,2.929479122275669E-6,0.008988737935582873,0.4604845292042995,0.12164099405846975,0.03194451528435543,1.535812119316005E-6,0.02005983728793231,0.31545902904241363,0.04029601178798743
861,ToLoveAPhoenix.txt,ToLoveAPhoenix.txt,24214981,To Love A Phoenix,Mature,F/M,"Carlisle Cullen/Bella Swan, all canon pairings","Bella Swan, Carlisle Cullen, Edward Cullen, Alice Cullen, Jasper Hale, Emmett Cullen, Rosalie Hale, Esme Cullen, La Push Residents, James (Twilight), Victoria (Twilight)","Romance, Immortality, Hurt/Comfort, Historical References, Slow Build, Lost Memories, Gained Memories, No cheating, Temporary Character Death, cliffhanger ending, Sequel Required",2020-05-16,Updated,2020-10-21,88994,30/42,174,249,62,5955,0.0066753081604482714,0.011257188323749877,0.10389551725481573,0.023619601833637326,0.07643197558790998,0.3162147370720445,4.784926272159479E-4,1.5529278922402588E-4,4.5449122818690205E-6,0.4612673414386725
862,TooAliveToDieButTooDeadToLive.txt,TooAliveToDieButTooDeadToLive.txt,26394193,Too Alive To Die But Too Dead To Live,Mature,F/M,"Carlisle Cullen/Esme Cullen, Emmett Cullen/Rosalie Hale, Edward Cullen/Bella Swan, Alice Cullen/Jasper Hale","Carlisle Cullen, Esme Cullen, Emmett Cullen, Rosalie Hale, Alice Cullen, Jasper Hale, Original Female Human Character(s), Original Female Character(s)","Implied/Referenced Rape/Non-con, Rape, Past Rape/Non-con, Rape Recovery, Rape Aftermath, Underage Rape/Non-con, Date Rape Drug/Roofies, Non-Consensual Drug Use, Drugged Sex, Drug-Induced Sex, Underage Drinking, Protective Carlisle Cullen, Medical Procedures, Medical, Hospitals, Forks Washington, Parent Esme Cullen, POV Third Person, Victim Blaming, Hurt/Comfort, Emotional Hurt/Comfort, Hurt, Crying, Sad Ending, Flashbacks",2020-09-10,Completed,2020-09-10,3386,1/1,1,28,1,459,8.682635176172779E-5,0.14756003593100367,0.013375486484514223,0.11991087746025232,8.614815637148186E-5,4.1542746691061586E-4,0.046744712832663536,0.10014995108056572,0.44826589368211733,0.12340464055383935
863,Torment.txt,Torment.txt,25003012,Torment,Not Rated,"Gen, M/M",Jacob Black/Carlisle Cullen (Platonic),"Edward Cullen, Jacob Black, Carlisle Cullen, Billy Black","Jacob has a crush on Carlisle, Jacob is confused, Slow Build, fast paced, Not Beta Read, Whump, Edward Whump, edward gets hurt, no couples, just Jacob crushing on Carlisle",2020-06-30,Completed,2020-07-21,5463,2/2,1,32,0,425,0.11365972295069211,5.273049339320922E-5,0.23615651727057918,0.004830981666620749,0.022258909838863868,0.4644931677483904,2.7644549570264014E-5,0.006318746350606058,6.402552415563842E-5,0.1521375536071285
864,TotalEclipseoftheHeart.txt,TotalEclipseoftheHeart.txt,26495917,Total Eclipse of the Heart,Teen And Up Audiences,F/F,"Tanya (Twilight)/Original Female Character(s), Garrett/Kate (Twilight), Carmen/Eleazar (Twilight)","Tanya (Twilight), Original Female Character(s), Original Female Human Character(s), Kate (Twilight), Garrett (Twilight), Carmen (Twilight), Eleazar (Twilight), Edward Cullen, Carlisle Cullen","Slow Burn, Falling In Love, LGBTQ Themes, Sexuality Crisis, Religious Content, Not Beta Read",2020-09-16,Updated,2020-10-19,72374,10/?,11,29,8,703,1.917971783048027E-4,0.16126072616053638,5.886377891265187E-4,0.12190254702459015,1.9029906212752218E-4,0.6216933868042589,9.688919714453315E-5,0.005857499041053899,2.2439799991787226E-4,0.08799381974293935
865,TouchingSouls.txt,TouchingSouls.txt,22587946,Touching Souls,Teen And Up Audiences,F/F,"Alice Cullen/Bella Swan, Carlisle Cullen/Esme Cullen, Emmett Cullen/Rosalie Hale, Carmen/Eleazar (Twilight), Aro/Sulpicia (Twilight), Athenodora/Caius (Twilight)","Alice Cullen, Bella Swan, Charlie Swan, Carlisle Cullen, Esme Cullen, Edward Cullen, Tanya (Twilight), Kate (Twilight), Irina (Twilight), Eleazar (Twilight), Carmen (Twilight), Rosalie Hale, Emmett Cullen, Jasper Hale, Aro (Twilight), Caius (Twilight), Marcus (Twilight), Sulpicia (Twilight), Athenodora (Twilight), Jane (Twilight), Demetri (Twilight)","Lesbian Character, Fluff and Angst, Drama & Romance, Human Bella Swan, Volturi, Lesbian Vampires, Psychic Abilities",2020-02-06,Updated,2020-07-23,22152,10/?,50,195,41,3573,1.4095108256590268E-5,1.3581691962734954E-5,0.13850109258995308,0.26299744492935806,1.3985012217188892E-5,0.4199630984312106,0.02980016048014721,1.64456290523523E-4,1.6490931354465826E-5,0.14851559453501653
866,TowTruck.txt,TowTruck.txt,27169609,Tow Truck,General Audiences,0,Emmett Cullen/Rosalie Hale,"Rosalie Hale, Emmett Cullen","Missing Scene, Canon Compliant",2020-10-24,Completed,2020-10-24,1271,1/1,1,3,0,32,0.033753765611634685,2.2817105711783726E-4,0.1303256908933346,0.29127444512586864,2.3494679677297657E-4,0.2647997953528203,1.1962122280854506E-4,5.28384503704587E-4,2.7704598590001057E-4,0.27845813345003784
867,Trailblazer.txt,Trailblazer.txt,26337181,Trailblazer,General Audiences,0,"Edward Cullen & Renesmee Cullen, Carlisle Cullen & Edward Cullen","Edward Cullen, Renesmee Cullen, Carlisle Cullen",0,2020-09-07,Completed,2020-09-07,2013,1/1,2,7,1,102,0.033754287937453886,0.06734812421603724,4.7512972143787626E-4,0.14076041879789264,1.536033568499032E-4,0.019731720737308778,0.0015390526359100932,3.4544686112456007E-4,0.5582245870773818,0.17766762865860328
868,Treason.txt,Treason.txt,22019893,Treason,Teen And Up Audiences,F/M,Marcus (Twilight)/Original Female Character(s),"Marcus (Twilight), Aro (Twilight), Caius (Twilight), The Volturi (Twilight), Eleazar (Twilight)","Eventual Romance, Slow Burn, Volturi, Fluff and Angst, Angst, Alternate Universe, Soulmates",2019-12-29,Updated,2020-09-07,19783,11/?,28,53,7,1047,1.4822581485503457E-5,1.4282666877320338E-5,0.1655108095459945,4.970430704278777E-5,1.4706803196642491E-5,0.12315585633835406,0.2619825857302302,0.13906310551190584,1.5721130327706019E-4,0.310036915211636
869,TrickOrTreat.txt,TrickOrTreat.txt,27202717,Trick Or Treat,General Audiences,F/M,Alice Cullen/Jasper Hale,"Alice Cullen, Jasper Hale, Cynthia Brandon",Just some sweet Halloween fluff,2020-10-26,Completed,2020-10-26,3597,1/1,1,5,0,18,7.518408227267151E-5,0.19020613879891593,0.07827069349560652,0.4010936684077667,7.459682394633846E-5,0.3103911568622525,3.798035734327204E-5,8.772188940938296E-4,8.796353437920093E-5,0.01888539874342299
870,TrustNoOne.txt,TrustNoOne.txt,16581494,Trust No One,Mature,F/M,Edward Cullen/Bella Swan,"Edward Cullen, Bella Swan","Romance, Drama",2018-11-10,Updated,2020-10-12,40456,15/?,14,83,16,1267,0.0021999091995484076,0.02525235200915615,0.3176988233722146,0.05973722095364589,7.947282615634566E-6,0.1332906878241126,4.046293363198745E-6,0.1365958775535667,9.371324817856545E-6,0.3252037641869589
871,TruthBeTold.txt,TruthBeTold.txt,25869436,Truth Be Told,Teen And Up Audiences,F/M,"Emmett Cullen/Rosalie Hale, Edward Cullen/Bella Swan","Emmett Cullen, Rosalie Hale, Edward Cullen, Bella Swan","Family Drama, The Cullens - Freeform, One Shot, Gap Filler, Canon Compliant, Midnight Sun, Romance, Vampires",2020-08-13,Completed,2020-08-13,2821,1/1,3,25,2,453,1.1781044294350654E-4,1.1351918104665466E-4,0.07484453660760254,0.09044162599043369,0.15575294451347949,0.03836100074127806,5.95136974012112E-5,0.009156369555153645,0.0023612075361033593,0.6287914717345577
872,TurningPage.txt,TurningPage.txt,25131574,Turning Page,Teen And Up Audiences,F/M,Aro/Bella Swan,"Bella Swan, Aro (Twilight), Edward Cullen, Alice Cullen, Jane (Twilight), Alec (Twilight), Marcus (Twilight), Caius (Twilight), Jacob Black, Victoria (Twilight), Riley Biers, Jasper Hale, Esme Cullen, Carlisle Cullen, Charlie Swan, Rosalie Hale, Emmett Cullen, Demetri (Twilight), Felix (Twilight), Heidi (Twilight), Bree Tanner","Alternate Universe, New Moon alternate, Romance, Soulmates, a more mature bella swan, Bella Swan with a Backbone, not a super edward friendly fic, but there's no bashing, events of eclipse loosely followed, absolutely no breaking dawn, a sort of slow burn, normal amounts of vampire gore",2020-07-07,Updated,2020-10-26,183950,32/?,385,477,105,11513,0.011187653531797948,1.7073838676569774E-6,0.11768291907918751,0.0013435658789820368,0.005368974820490363,0.352455710144097,0.19950753086083708,7.083505998531088E-5,0.004817519900350306,0.3075635833404048
873,TweakedTwilight.txt,TweakedTwilight.txt,25874236,Tweaked Twilight,Teen And Up Audiences,F/F,Alice Cullen/Bella Swan,"Bella Swan, Alice Cullen, Jasper Hale, Rosalie Hale, Emmett Cullen, Edward Cullen, Carlisle Cullen, Esme Cullen, Charlie Swan","Bella is bi, alice is a lesbian, charlie is best dad, edward is just gay and emo, climbing through windows in a less threatening way, its my fic and I get to choose what bella wears",2020-08-13,Updated,2020-08-16,6490,2/?,3,18,8,485,4.5985233791734725E-5,0.0052514355626519,1.4113161930159112E-4,0.004927399727122984,0.9360264072494063,0.053159127644617346,2.323012477015813E-5,1.0261087171229636E-4,5.38015969777311E-5,2.688703696479882E-4
874,TwiceBittenHalfTurned.txt,TwiceBittenHalfTurned.txt,22341307,Twice Bitten Half Turned,Teen And Up Audiences,F/M,Edward Cullen/Bella Swan,"Bella Swan, Edward Cullen, Jacob Black, Charlie Swan, Rosalie Hale, Emmett Cullen, Carlisle Cullen, Esme Cullen, Alice Cullen, Jasper Hale",0,2020-01-21,Updated,2020-09-12,22743,11/?,38,133,41,2363,1.5537573735739633E-5,6.014359168783497E-4,0.10737065297028586,1.9871795359425033E-4,0.06159416786227653,0.6047190355245342,7.849036456821017E-6,3.46703464103054E-5,1.8178580627164158E-5,0.2254397542352008
